"GBSid","PH","LW","FT"
4089,150.55,32,65
1513,146.4,32.6,50
1732,77,13.6,43
1091,198.4,31.58,63
5761,158.6666667,27.33333333,62
3688,210.2,41.2,63
4369,139.25,14.5,69
1571,135,23,60
4433,211.2,36,60
578,144.8,34.9,41
1359,179.6,37.73684211,69
4473,161.4,31.2,64
2255,183.8,42.6,69
4272,97.68,16.3,60
2894,149.8,18.94,65
299,137.6,27.1,53
190,169,23.6,67
2587,129,27.8,46
1563,143.8,32.28,55
4007,101,17.8,48
199,172.6,31.2,52
1590,172.8,31.08,60
5104,162,20.6,75
3109,146.2,42.12,49
2298,173.4,20.7,56
4723,166.6,29.15,72
3833,163.4,16.62,54
808,187,22.3,69
2343,158,18,51
4358,168.8,39.7,65
5156,106.4,29.8,63
617,163.6,18.5,58
2076,163.4,29.1,68
2029,127.4,20.7,64
338,141,23.6,52
5642,105.4,23.7,61
226,184.4,33.4,52
806,162.8,26,89
5638,126.8,10.6,66
4201,116.2,22.2,54
3190,138,34.4,52
4457,206.36,36.03,62
2611,93.4,32.5,35
5740,164,27.4,60
3956,140,18.3,42
2500,186.35,32.75,66
3581,145.3,29.7,61
1816,72.2,9.6,NA
4296,180.5,33.6,64
1943,185,18,60
3907,122.6,28.4,59
3464,135,8.1,57
5955,97.9,31.9,51
137,164.8,22.9,66
3220,120.3,37.5,45
514,165.8,20.6,69
5003,115.6,24.2,69
1098,167.3,21.3,59
4304,166.4,34.35,69
810,193.4,22,64
5383,155,32.7,62.5
3693,174,39.4,65
