"GBSid","PH","LW","FT"
683,112,20.7,42
659,145.6,18.6,54
1506,150.6,31,64
3607,144.13,31.32,57
4703,168.5,31.95,69
4197,161.4,29.6,53
1380,201.3,23.4,78
376,148.666,36.8,53
2026,170.32,23.86,53
2994,126.35,16.6,55
4144,145.2,27.6,50
5228,160.1,33.7,71
5483,118.3,23.62,27
4460,186.9,36,68
1384,180.4,26.7,61
828,192,16.5,70
3119,158.2,37.44,44
2825,97,18.6,60
1832,128.8,20.654,59
4096,172.3,19.5,69
367,139,27.6,61
4627,154.2,28.6,67
1518,138.8,30.58,54
2389,139.84,19.8,64
185,165.8,43.2,51
3835,160.4,19.2,67
5423,137.45,30.58,27
1680,153,21.4,69
1827,142.2,23,43
5313,111.1,22.05,63
5924,111.8,32.3,49
1799,79.6,11.6,NA
4198,133.3,27.6,60
2363,170.8,33.46,63
1322,146.4,24.4,57
2571,172.84,32.86,68
5157,129,30,64
530,162.5,28.8,55
4439,174.6,27.3,60
2051,116.2,18.9,63
5199,138.4,22.4,72
2867,116,27.1,67
1471,137.4,37.8,57
4821,147.1,38.2,62
1121,178.8,25.74,58
1333,157.6,20.3,67
4326,240,32,84
3322,160.42,25.92,60
1344,174.6,33.04,58
3332,141.78,23.4,67
2452,177.8,35.8,74
1681,181,29.8,54
270,174.4,23.9,54
4794,134.392,24.4,62
617,163.6,18.5,58
2863,108.4,25,64
4362,221,45.9,68
1798,177.8,24.8,47
1688,146,22.2,62
460,116.8,20.6,55
1991,189,27.1,61
4653,133.9,20.5,67
3691,175,29.38,73
4599,178.35,46.25,85
3132,121.4,35.88,53
2322,130.83,31.65555556,52
627,118,21.3,51
4905,126.53,29.2,53
3215,128.84,35.7,48
4826,150.5,36.1,63
5447,151.8,38.73,34
2977,101.32,27.6,45
1934,148,15,50
1347,254.8,27.12,65
1660,99,21,45
675,145.6,34.2,45
2779,107.4,19.4,48
6008,152.75,25.63,49
1112,194.8,39.8,58
5705,109,19,101
3015,143.5,29.05,49
3827,165.2,24.24,59
400,128.4,26.9,59
3426,179.4,30.36,61
1349,249.6,33.16,85
2105,141.52,18.68,63
2462,145.2,37.4,56
296,147.6,25.5,50
2675,178,30.1,53
4711,142.2,29.1,73
5412,180,28,NA
4767,141.8,20.6,76
5122,125,27.68,70
4571,147.4,25.21,60
5954,107.7,16.5,47
2624,104.6,28.8,45
4056,277.05,30.5,120
3936,119.4,22.1,46
3327,171.8,18.38,56
1768,102.4,21.8,66
5258,165.5,14.45,60
4562,107.9,19.8,64
206,127.8,23.5,60
3801,150.6,27.6,68
2359,173.13,34.91,55
722,149.6,20.6,58
2278,151.6,34.06666667,65
618,138,24.3,58
4671,155.87,28.77,65
1455,165.71,38.95,68
3609,142.47,30.11,68
2974,171,32,66
172,161.6,35.2,61
3840,174,30.88,64
3576,133.2,28.8,65
4152,113.3,10.4,43
3892,102.6,30.4,49
1684,146.2,12,69
3887,125.8,25,50
824,149.4,15.2,56
3218,139.8,26.4,41
5037,126.4,22.67,73
3386,172.2,28,52
5096,222.2,30,78
2801,127,20.2,77
1990,154.6,18.5,60
4104,123.5,29.7,48
1042,187,37.76,62
5,139.4,28.56666667,55
3409,130.75,34.875,41
666,106.5,23.9,39
3703,168.6,28.7,68
2061,136.96,35.7,64
2375,142.6,30.5,65
3970,160.4,34.58,55
1870,154.8,19.7,75
4503,177.4,32.65,76
5296,170,35.5,60
488,138.6,31.2,51
1737,73,14.2,43
704,162.2,21.4,71
2463,134.8,28.9,56
1084,158.33,28.66,60
5687,162.6666667,23.4,59
5041,125.2,22.53,68
4140,168.3,27.3,75
1207,162.7,29.2,55
145,153,32.8,53
713,130.8,17.7,62
2625,88.6,36.8,48
4355,158.7,37,71
4207,155.8,30.4,72
5622,129.6666667,19.86666667,63
2357,172.132,21.2,70
6023,173.7,26.45,43
4747,188.93,30,80
4554,192.6,23.15,74
4879,169,33.2,65
2295,171.5,32.5,65
2586,103.4,30.4,45
5030,115.13,18.27,66
1022,227.8,38.5,65
5947,82.7,25.9,47
2881,110,20,46
4320,186.055,34.76,63
1032,199,27.7,61
5526,123.6,29.2,78
3205,126,26.8,48
5639,99.6,18.6,43
1740,122,47,45
3579,164,10.9,61
3232,128.2,38.5,53
784,138,19.4,59
4084,175.6,23.65,70
1457,197.6,35.8,72
4480,160.9,28.77,62
5561,111.7,28.5,69
2321,178.6,26.3,59
1960,133.4,19.56,64
3781,230.8,28.76,88
1350,228.4,17.6,75
4314,178.3,35.13,55
4785,134.1,20.55,65
339,147.6,33.2,71
1838,87.54,20.6,41
3277,137.4266667,30.93333333,58
4443,170.5,25.3,66
1307,125.2,20.6,61
646,101.6,22.4,42
1319,179.8,29.7,57
5197,192.946,37.6,64
5973,172.1,24.1,40
3114,147.2,32.88,44
4076,170.13,23.8,62
738,163,28.5,69
5255,184.05,19.2,94
2965,91.05,36.7,59
3336,162.72,24.16,60
2326,168.48,32.12,92
3117,122.1,40.44,47
4483,141.9,35.6,74
2714,144,29.3,56
3831,183.2,15.32,51
3095,128,39.34,43
349,144.6,28.4,51
2932,102.2,26.8,74
5375,161,30,NA
4682,151,32.9,74
1863,203.4,22.7,57
4601,144,23.9,63
1013,154.3,26.3,67
5459,115,25,23
2492,199.4,33.52,60
4119,125.3,19.3,56
5079,216.4,27,78
5998,165.2,28.63,46
326,144.6,24.4,58
1738,103,25.23,42
1343,208.6,29.88,74
2769,80.3,9.3,35
5406,202.9,26.7,70
3975,181.94,33.14,63
2784,94.58,15.1,82
1923,156,20.5,54
3124,146.2,34.12,47
1024,154.4,26.98,50
5080,214.6,28.2,65
2561,161.2,34.6,60
1878,195,28,59
5985,150.4,22.63,46
2545,143.2,16.2,45
1068,211.2,34.86,60
1640,140.5,29.3,74
5160,175,34.8,74
1704,140,19,56
4709,187.4,24.9,73
5153,128.8,29.04,51
3879,125.2,20.2,50
112,248.2,31.3,66
4071,137.2,26.1,52
5710,162,22.2,61
5167,111.4,33.86,61
4745,152.58,23.57,50
3681,151,29.4,71
1862,194.8,34.4,65
3573,214.6,32.6,61
2143,111,13.5,77
381,161,25,62
2053,188.64,28.9,61
3301,219.6,29.2,51
413,119.48,28.06,51
4927,132.4,22.93,64
1682,118,15.6,45
1174,156.53,37.33333333,50
4225,133,22.8,38
2810,109.33,18,69
4843,159.6,33.7,59
2691,154.8,23.7,56
3204,144.8,36.68,46
4674,162.8,31.4,60
5416,116.35,34.8,34
531,166.6,21.3,64
4543,204.02,21.9,85
1156,148.92,35.21,64
3899,126.632,19.2,60
3311,213.4,31,59
4264,148.8,39.8,55
3329,163.12,32.6,71
4774,116,26.07,44
568,125.6,31.5,37
3361,189.4,23.8,52
5346,148.64,20.15,53
3028,120.8,18.1,53
4702,145.4,28.7,59
1787,88,16.6,51
518,114.6,26.7,59
4970,124,24.67,59
2781,143.78,27.16,NA
5469,100.6,29.94,35
3847,157.2,34,63
4542,179.1,24.9,69
1245,175.4,36.8,78
1975,168.4,32.7,63
2589,99.4,31.6,43
4854,171.1,30.3,60
682,137.3,26.3,50
3866,154.7,30.8,53
2949,129.1,32.3,53
759,98,15.8,32
244,187.4,39.4,55
342,123.4,23,48
2991,149.2,16.62,43
3453,134.28,34.14285714,50
4866,160,30,60
4643,165.6,26.3,61
2720,140.6,20.2,54
1708,177.2,41.2,52
394,88.4,25.6,51
2285,163.8,23.8,57
1138,147.6,23.8,61
95,113,29.4,65
1485,151.4,32.7,60
578,144.8,34.9,41
132,162.6,21.2,96
3960,128.2,21,66
2973,41.9,22.9,51
1079,187.2,33.2,59
2437,128,17.8,77
4868,165.3,28.2,55
1235,138.8,27.4,77
309,122.2,33.4,55
5642,105.4,23.7,61
5467,112.4,29.2,59
463,137.6,32.1,56
2551,126.4,22,73
4694,195.8,27.1,71
1598,163.6,28.9,59
2099,124.2,23.2,61
12,172.99,25.2,53
5646,134,30,70
5338,212.9,25.7,75
5384,160,30,65
3762,174.6,31.9,61
301,216.6,22,55
2963,157.625,33.51,30
1092,165.6,29.2,59
2466,170,37.5,58
4115,112.3,27,50
6029,154.2,31.57,46
2160,148.9753086,32.73,54
5403,150.838,26.05,63
5166,154,30.8,71
1633,122,19.2,50
4844,144.3,31.2,62
3803,156.8,23.66,59
5221,179.7,32.2,56
855,184,25.8,87
4295,173,31.4,62
115,207,39.5,63
6054,200.2,35.2,80
1373,179.6,22.6,98
1780,92,16.6,50
4708,131.5,36.5,49
5510,126.4,12.6,75
87,171,37.96666667,57
1903,157.4,26.18,43
1826,126,26.4,41
5077,208.2,28.8,66
2843,118.6,13.5,68
4306,163.2,31.17,56
583,140,34.5,46
5186,151,22.6,47
4677,182.77,33.89,59
670,144.5,20.2,55
1376,152,18.4,88
4718,154,25.2,66
3944,152,29,65
3919,134.2,30.2,61
4425,155.8,30.22,70
4869,164,33,68
5918,NA,NA,42
5056,111.13,22.07,57
1176,172,35.9,56
4667,150.2,31,51
2809,111.6,19.2,70
4319,192.4,35,62.3
3227,140.2,38.3,47
1537,143.4,30.34,48
1869,200,26.6,61
5645,201,29.3,59
3606,203.6,37.4,77
754,104.8,24.3,44
2849,93.2,13.8,68
1140,155,15.6,58
1088,132.51,19.2,66
3181,137.8,31.9,46
636,159,21.3,46
3770,150.4,34.8,57
5008,173.27,30,59
5165,113.6,29.6,56
475,177,23.84,60
4791,122.67,22.47,50
4816,169.7,30.7,55
3657,206.4,35.26,67
3910,126.8,27.76,58
151,167.8,28.6,58
4568,126.4,27.35,61
538,231.2,23.1,93
5078,212.6,29.6,76
3264,236.8,28.6,60
92,121.4,25.3,65
3317,142,37.2,63
4185,133.36,20.32,50
334,159.4,29,61
5404,107.744,17.32,59
3935,127.06,25.86,56
3538,218.8,36.7,62
2145,128.6,21.6,52
2555,119.65,25.7,70
4346,142,29.57,62
4270,203.8,23.8,60
2590,109.9,36,41
330,134,31,61
5411,170,25,67
4991,170.07,30,58
5740,164,27.4,60
2235,151.8,29.8,55
2530,161,32.44,56
1905,155.2,15.18,71
57,112.4666667,42.1,55
200,156.2,21.5,62
5031,174.64,20.67,74
4414,188.4,32.2,65
2012,142.22,16.7,47
1722,113.4,16.4,70
3679,199.4,37.6,57
3962,119.6,22.4,58
3629,112,13.7,69
352,133.2,22.8,62
2536,148.6,30.06,56
3926,148.1,25.3,70
2816,146.74,20.32,90
320,93.4,24.8,41
96,143.9,26,64
2612,104.2,35.4,NA
2069,126.2,40.82,63
3149,125.8,39.02,50
3212,131,35.4,44
793,117.1,24,39
478,194.8,29.8,60
1340,204.4,31.46,56
3191,137.2,29.6,51
5333,162.4,18.4,59
6050,118.4,14.26,37
5544,183.3,31.3,79
5609,91.93333333,20.73333333,58
697,133.2,26.2,45
3898,117,17.9,42
2004,164.2,24,62
5245,172.4,32.4,52
2635,170.2,28.6,66
4132,120.8,34.6,72
4524,203.6,29.7,66
750,116.2,17,46
3664,169.4,34,63
279,244,34.8,60
5128,151.68,20.2,71
3529,65.7,5.1,51
44,127.4,40.76666667,58
5928,123,26.9,59
1413,178.7,37.1,57
1436,157.8,27.52,74
4661,180,29,66
3611,155,29,59
484,212.2,40,66
2584,152,26.32,61
3331,158.84,23.78,60
3385,173.8,24.2,50
5739,160.3333333,16.26666667,62
1525,120.4,22.4,45
409,151.2,26.34,59
5382,178.41,31.45,67
2756,109,20.6,61
4979,105.53,26.27,68
3418,148,24.6,54
1515,125,27.6,48
562,84.6,28.8,60
4164,161.4,22.5,80
719,141.5,20.3,86
4222,181.4,37.1,56
2722,110,17.7,64
2608,92.2,18.1,61
4746,204.96,36.27,71
1490,144.6,30.22,48
5369,153.4,29.9,65
3269,243.4,31.8,53
3183,152.6,35.24,48
2431,132.5,12.5,71
4236,138.8,22.2,91
65,193.4,35.6,65
4170,116.2,31.3,49
5592,103.1,23.35,34
1689,145,24,55
1305,130.2,35.5,71
4237,146.2,34.4,57
1206,169.5,25.6,64
830,186,24.8,75
3190,138,34.4,52
1594,104.6,27.22,44
1242,175.8,35,65
1992,153,30.1,65
356,141.2,27.8,51
2802,100.58,36.8,41
1563,143.8,32.28,55
4491,158.7,22.8,61
3016,176.2,18.1,59
2567,201.4,43.54,68
241,138.8,32.9,53
1548,142.2,32,51
1711,162.4,29.4,55
5653,184.8,22,52
4410,182.1,37.4,71
2933,102,17,61
2772,119,23.2,60
1241,153.8,23.8,64
1190,161.3,16.3,67
5717,114.8,15.46666667,55
2617,138.4,28.6,71
2519,215.4,41.85,56
450,123.4,20.6,47
1017,178.27,33.45720259,60
4961,129.93,24.27,63
4453,187,42.35,78
620,143.9,27.2,55
622,129.6,20,51
4891,146.73,30.8,57
4864,170,21.7,67
2888,115,21.28,56
4404,172.7,33.26,59
843,145.06,27.24,56
3741,163.5,21,47
5306,149.6,19.6,60
2606,76.2,20.3,36
698,99.5,22.8,43
5005,127.192,21.8,74
265,210,37.2,53
1978,148.2,17.42777778,58
3740,159,24.68,47
1097,178.7,25.2,69
2329,163.59,29.6,61
5674,89.73333333,15.6,61
1071,207,28.54,60
5173,126,30.3,61
1725,80,10.6,47
2957,130.7,16.44,46
1531,151.2,25.78,61
676,132.9,21.6,59
196,134.1,27.1,66
1860,243.32,26.14,82
1158,157.73,38.2,57
2170,143,23.2,47
3682,176.8,27,70
10,139,27.73,52
225,181.6,29,63
2305,178,21,51
3046,144.6,35.64,65
3627,166.4,21.6,67
1626,140,15.33333333,57
4301,167.67,33.13,76
2440,121.36,37,89
2611,93.4,32.5,35
1993,153.3,26.7,61
2647,149.1,29.7,79
1028,167,38.15789474,64
660,116.6,22.2,54
3727,141.5,26.4,60
5089,221,32.6,78
1056,173.4,28,60
5569,142,30.3,69
4581,191.9,27.25,59
3209,152,35.34,44
2632,106,18,62
5931,150.9,23.9,59
2088,213,28.4,61
4755,192.3,26.65,62
3242,94.93333333,34.16,50
1541,149,27.64,57
5119,178.4,28.6,76
1099,189,31.7,61
3711,179.2,31.55,71
5758,171.6666667,26.26666667,62
5904,150.8,22.2,63
1030,138.8,20.74,57
5473,121.6,27.86,30
3287,210,24.5,66
1880,153.4,19.8,61
4438,115.1,24.4,63
3934,144.6,34.4,45
4880,168.6,29.6,66
3492,199.65,25.7,64
3459,162.07,33.93,55
317,161.53,30.83333333,45
4980,128.27,25.23,77
3368,129.1,18.08,48
5431,101.84,39.22,36
3040,153.96,35.26,50
3321,158,22.74,54
2623,94,21.2,36
371,131.2,33.63333333,50
717,188,25,61
4487,198,42.95,80
2564,143.6,24.6,59
1290,143,32.32,58
3395,143.53,18.9,50
5930,120.2,21.7,47
3816,144.6,18.92,64
5351,132.15,25.1,67
445,153.72,27.8,57
2979,129,26.4,61
2920,112.2,26,55
1623,79.6,18.56,47
411,155.8,24.58,46
1327,159.7,28.76315789,66
2890,152,28.54,66
5428,128.25,20.05,35
5350,108.1,21.45,46
3394,128.4,22.1,44
2370,144.4,28.4,55
730,128.3,28,71
2602,120.7,32,58
706,105,15.6,42
4407,184.333,29.28,79
3608,145,32.08,56
5290,160,28,65
5213,118,25.8,62
5218,159.1,33,75
2342,155,22,55
1677,138,18.5,70
1549,169.6,28.98,58
4845,157.6,31.5,63
5364,113.755,22.2,49
1120,164.35,30.8,70
5342,159.5,26.8,64
428,161.5,30.5,63
41,152.65,36.55,64
2247,176.2,27.1,62
5139,127.2,29.3,55
1150,146.5,23.7,61
1085,187.375,36.12,69
709,167.8,26.3,73
5226,251.8,22.1,106
4259,122.2,17.67,63
1705,115.4,16.8,71
1893,154,21,52
3605,108.4,33.2,45
837,102,26,49
526,169.7,21.7,70
4956,148.5,26.6,65
5649,100.4,20.9,63
4713,159.8,33.38,60
2732,122.84,30.6,43
2259,190.5,35.64,67
2731,118,12.2,75
4790,182,28.5,54
5183,137,15,58
3050,157,31,52
5279,139.2,30.4,60
3063,140,28,51
5240,133.4,22.6,69
5219,152.9,32,83
4804,148.0789,26.27,59
3839,149.8,11,46
2100,156.58,27.36,53
388,140,24.2,50
5011,126.13,21.13,59
1078,184.69,33,70
1759,96,20.6,51
2225,52.4,7.6,41
377,168.3,30.7,57
4875,172.6,32.7,NA
2805,89.6,16,70
4154,141.4,11.6,43
5937,166.8,26.2,58
513,181.8,32.4,64
1003,151,33.1,63
2123,91.2,29,47
711,141.3,20.1,53
4515,153.9,28.5,62
1109,214.6,32.54,59
5206,178.1,35.25,68
4769,168.4,29.9,57
4201,116.2,22.2,54
1175,178,34.63333333,64
5087,203.4,28.4,78
624,151.3,25.4,55
4156,110,15.8,65
3732,176.4,28.66,63
1565,123.2,21.9,63
4924,134.6,31.13,74
4890,139.13,22.71,66
2770,96,19.6,58
20,129,24.8,51
4392,166.4,30.66,57
4685,160.06,35.62,64
3319,143.52,27.08,61
2239,151.43,29.7,62
4308,165.741,32.75,58
3694,199.4,31.3,56
5686,136,22.4,60
4356,173.4,22.5,58
2094,184.44,26.18,63
1732,77,13.6,43
4370,170.9,30.24,62
4400,172,44.95,75
6028,175.1,27.45,52
2708,143,24,54
2592,129.6,25.5,50
331,148.2,22.8,42
3574,168.5,33.1,89
1381,172.2,33.3,70
2935,111.6,23.6,73
3437,147,30.7,49
1421,217.2,30,74
3390,126.5,23.56,57
5462,140.2,37.69,32
5721,120.6666667,18.6,61
3173,162.2,30.4,48
4634,112.2,24.4,71
661,201.6,29.6,58
770,130.3,20.8,48
712,152.2,26.7,74
2396,149,20,67
3912,151,39,61
3536,218.6,33.3,55
3312,207,29.6,53
86,126.3333333,33.73333333,57
742,161,32,61
