"GBSid","PH","LW","FT"
281,159.8,34.8,53
229,165.6,30.2,50
581,104,26.2,33
1216,178.6,38.7,65
2954,143.8,34.55,49
5372,178.4,35.6,61
831,154,24.4,74
2636,131,12.1,71
5414,117.55,35.45,32
3603,178.6,23.9,69
4151,143.7,26.3,52
4534,148,23.5,65
1754,102,32.8,68
1973,133,22.8,63
4367,176.4,38.65,72
1127,121.03,27.04,44
4086,143.67,29.02,64
1696,145,26.8,57
5926,140.3,21.9,51
3974,175.78,31.3,59
1442,108.1,26.75,67
1198,117.49,14.8,64
817,203.8,23.2,73
4760,173.1,34.4,62
2317,160.6,37.43333333,57
4751,152.53,22.8,75
1706,120,13.2,58
816,168.8,20,54
2990,131.94,19.62,42
1808,106.4,30.6,52
2656,115,18.5,60
4808,123.07,21.87,57
629,152.6,22,49
2284,158.5,23.3,67
1571,135,23,60
3602,128.2,32.9,68
1565,123.2,21.9,63
2637,129,14.5,70
1680,153,21.4,69
2646,134,32.4,72
5693,124.8,16.6,38
467,203.8,27.1,93
766,122.6,22,48
6039,148.2,21,43
3693,174,39.4,65
4311,174.5,28.64,62
4390,194.2,28.8,74
5230,158.6,28.4,62
4246,154,29.6,72
5426,95.03,32.63,27
5049,116.8,22.13,74
3305,147.2,26.8,48
4267,176.4,32,60
346,187.1,27.6,61
1749,115,16.2,59
102,177.1,23.7,51
4239,91,31.8,85
4816,169.7,30.7,55
4720,173.73,34.67,63
1062,197.2,29.24,59
2582,151.2,34.8,59
2265,147,29.2,58
3611,155,29,59
1362,214,38.5,62
2909,113.4,19.8,48
48,184.4,36.2,63
5561,111.7,28.5,69
1532,126.8,30.5,59
3408,176.3,23,50
4872,156.2,34.4,62
4237,146.2,34.4,57
677,102.3,19,77
579,130.8,32.6,44
538,231.2,23.1,93
4449,195.8,27.4,74
4637,162.8,24.7,62
2832,103.4,29.8,60
822,165.4,23.4,77
2066,131.5,23.1,67
3355,160.8,30.8,46
815,144.6,28,68
553,147.3,35.3,44
1109,214.6,32.54,59
2263,171.7,21.4,68
1310,201,26.44,72
2740,192.46,31.06,59
3766,152.4,23.2,74
4318,138,33.51,58
1384,180.4,26.7,61
2387,95,13.3,60
2316,140.8,31.8,66
2952,123.95,36.35,48
1411,145.6,23.2,48
2093,180.88,34.62,53
1654,145,23.4,59
5374,150.7,28.8,68
2162,168.266,32.12,61
4882,144.2,27.8,58
1812,136.6,23.4,44
4256,101.7,17.7,56
1981,181.66,17.20571429,54
2710,136.6,27.3,53
768,135.8,34.4,46
1789,103.8,14.5,44
1957,162,17,63
5358,106.1,20.65,45
2120,174.04,26.14,50
2574,235.5,27.14,77
3386,172.2,28,52
851,155.2,28.6,66
4050,229.6,26.35,68
2168,168.068,23.01333333,55
3723,142.72,23.46,75
3105,129.63,34.37,30
4466,159.2,26.5,68
5446,147.5,41.74,42
4207,155.8,30.4,72
2597,169.8,29,89
4228,168.8,33.8,67
5747,172.2,19.9,63
3351,106.3,30,50
4554,192.6,23.15,74
3912,151,39,61
4061,191.67,28.29,71
637,138.9,22.4,56
68,187.3,29.2,70
5965,161,19.83333333,46
5950,96.2,20.8,46
1821,126.6,24.6,43
1434,200.72,33.64,77
4138,182.7,26.9,65
4978,187,30.6,62
3621,199,16.7,67
3820,163.4,26.2,66
3361,189.4,23.8,52
4125,133.8,32.5,39
3308,216.4,28.2,60
1392,146.3,39.3,80
1322,146.4,24.4,57
3302,169.4,29,58
1815,175.8,25.6,47
2100,156.58,27.36,53
1041,169,37.7,63
3852,154,35.8,63
3872,132.6,23,64
459,158.2,29.33,72
3796,165,24.3,63
1956,186.2,20.7,70
5689,169.3333333,23.53333333,61
4901,133.27,27.6,80
1604,126.8,38.9,63
4364,183.4,35.7,63
4794,134.392,24.4,62
1594,104.6,27.22,44
848,183.2,15.89189189,72
4077,160.7,26.9,64
1735,96,15.6,66
2569,179.7,40.45,60
2793,104.4,21.2,65
5357,69.05,11.65,25
1337,149.4,34,64
1157,157.27,34.02,70
3430,145,29.1,59
3360,190.2,26.7,49
3952,164.8,22.1,56
234,151.8,33,45
4162,121.8,12.4,59
1529,165.8,26.3,48
4537,177.2,25,62
1110,194.4,36.88,66
185,165.8,43.2,51
532,166.6,27.6,58
87,171,37.96666667,57
3087,127.8,30.82,65
4334,213.87,32.53,51
4059,193.6,25.4,70
5246,160.6,29.1,68
5159,164.88,33.8,76
4145,121.9,23.1,48
5302,184.7,31.75,77
3445,180,35.88,61
5704,124.6,22.6,59
2398,141.2,21,65
5745,143.6666667,21.6,50
5953,132.5,21.4,48
1297,166,29.78,71
2031,177.04,21.52352941,59
3284,172.4,29.2,57
3111,139.9,34.68,49
4355,158.7,37,71
3648,179.6,41.4,77
3120,128.2,33.9,42
287,172.4,33.1,62
4541,179.2,29.8,57
4320,186.055,34.76,63
300,139.6,24.6,58
3585,179.6,38.4,76
2572,144.8,29.8,55
5733,247.3333333,29.86666667,63
3926,148.1,25.3,70
3114,147.2,32.88,44
4763,154.93,27.4,70
3006,138.5,11.6,58
2145,128.6,21.6,52
2779,107.4,19.4,48
93,164.6,32.56,56
4989,140.6629,22.33,50
3733,179.6,28.88,59
170,142.2,29.1,60
4150,181.3,20.8,84
1203,160.4,24.6,69
3321,158,22.74,54
4432,175,16,61
2119,165.8,29.86,61
2995,135,25.8,46
3848,151.4,29,61
